sequence_id,address,tx_type,tokenid,amount,rate,blocktimestamp,pool
5672,0x154F9605bE5f859D621A7EEC6fa7a67E74c27c86,Deposit,0x14ad,10.040856,0.03,1659297083,ZigZag-USDC-2Mo
5772,0xce73d12d7e7CBA4d71858fCa2063423124Be39b0,Deposit,0x146c,10.1,0.05,1659117837,ZigZag-USDC-2Mo
5835,0xA848dC8c301485e39ec995024E2a579525Fd1381,Deposit,0x1438,21.0,0.02,1659018000,ZigZag-USDC-2Mo
5877,0xd9433fEB77953cF723f672b1E1dAf228AA3F55ae,Deposit,0x1416,21.0,0.03,1658951326,ZigZag-USDC-2Mo
5890,0xd62b6f9130831AD0742783695bAd534C6C64d013,Deposit,0x140c,160.0,0.04,1658937515,ZigZag-USDC-2Mo
5918,0x7bFADF96D112918e10314F94F6c990f150f0E0b1,Deposit,0x13f4,100.0,0.02,1658907763,ZigZag-USDC-2Mo
5936,0xe17AebeBf7f3e07E1329C162b5dB97bB91Dfd959,Deposit,0x13ea,105.330114,0.04,1658874579,ZigZag-USDC-2Mo
5947,0x8CEF6660f2043243C22A3C0e148D4E5714CB00D2,Deposit,0x13df,92.243898,0.07,1658863555,ZigZag-USDC-2Mo
5957,0x96543B042e67bAac2fC2281BD539C23C6C47b6C1,Deposit,0x13d6,496.818817,0.03,1658850655,ZigZag-USDC-2Mo
6019,0xC801FC4D466846cce8C8d52942F1b264B2a88822,Deposit,0x13a9,10.0,0.03,1658773934,ZigZag-USDC-2Mo
6030,0xC6F0c510b9109319e193168D3BD0b1E185Af20d7,Deposit,0x13a1,100.755658,0.04,1658756569,ZigZag-USDC-2Mo
6031,0x75a6f7FDCB2bb013D0FFC5443Cd3c6331E679D1a,Deposit,0x13a0,100.22,0.04,1658756112,ZigZag-USDC-2Mo
6032,0x7693718bed1e4Dc19eb72Ac8A666224726A9C7aD,Deposit,0x139f,100.21,0.04,1658755886,ZigZag-USDC-2Mo
6033,0xB267281DE83C49e643F31C8ebB43F93AC5fe53Af,Deposit,0x139e,100.21,0.04,1658755292,ZigZag-USDC-2Mo
6034,0x81E20f5FDaFa67d6B304d318786d672e1cd1Bd66,Deposit,0x139d,100.2,0.04,1658754282,ZigZag-USDC-2Mo
6039,0xF9868b3960348194371B8cA4Fe87Ca7DE95e40b6,Deposit,0x1399,16.211095,0.04,1658750434,ZigZag-USDC-2Mo
6140,0x44Ea84b6D4F73F668AcD8368aA61597f106219b3,Deposit,0x1353,25.0,0.1,1658659577,ZigZag-USDC-2Mo
6159,0x8CEF6660f2043243C22A3C0e148D4E5714CB00D2,Deposit,0x1345,92.24174,0.07,1658636774,ZigZag-USDC-2Mo
6164,0x0a472767d714cf5893ff5F65c4B16fE4F0610939,Deposit,0x1343,50.0,0.05,1658616190,ZigZag-USDC-2Mo
6165,0xAECEb942f7147b18c418fa417B3D38faAc43D547,Deposit,0x1342,10.0,0.04,1658604743,ZigZag-USDC-2Mo
6200,0xf41Ec0597A0abFC77946541A8D06A2A746eE8576,Deposit,0x132c,100.0,0.04,1658583435,ZigZag-USDC-2Mo
6201,0x40eEb0006a7948d6F21cc54Afb0116384C8910ac,Deposit,0x132b,100.0,0.04,1658582558,ZigZag-USDC-2Mo
6202,0xC8c79111594783F16A6369F89A508488E4BE0722,Deposit,0x132a,100.0,0.04,1658581352,ZigZag-USDC-2Mo
6205,0xfD4B51e9c17e763315dbC57c2187d1063b13092e,Deposit,0x1328,100.0,0.08,1658578990,ZigZag-USDC-2Mo
6259,0x8e62389Bb355821D66a449fe0dF384C5Bd2019B8,Deposit,0x12ff,49.0,0.15,1658556202,ZigZag-USDC-2Mo
6267,0x8f9bE4310f9AbB0E5843Cc6363908C9B01dfeB3F,Deposit,0x12f8,349.0,0.04,1658546706,ZigZag-USDC-2Mo
6271,0x21C9C3e992170a0C9B8642859146DA526c31Af0B,Deposit,0x12f4,10.0,0.1,1658526214,ZigZag-USDC-2Mo
6317,0xa4D311382B5Cf8b20b78c4246C9b3d304f6b9c8f,Deposit,0x12ce,10.0,0.05,1658501323,ZigZag-USDC-2Mo
6349,0xaAA94eC1d5C58493257FA6811503e5CD5aa02410,Deposit,0x12b1,168.0,0.03,1658488129,ZigZag-USDC-2Mo
6366,0x21C9C3e992170a0C9B8642859146DA526c31Af0B,Deposit,0x12a7,14.989489,0.15,1658439915,ZigZag-USDC-2Mo
6388,0x0D3909562DA433AC8dE3e7c412Baf58a900f535C,Deposit,0x1295,5677.484622,0.02,1658385198,ZigZag-USDC-2Mo
6404,0x144B34dE3Aa02700A2A06f545a5A52783B0594ae,Deposit,0x1286,126.954631,0.02,1658338534,ZigZag-USDC-2Mo
6527,0x08913515803c69EE3c2B8BdFF49Cf53Baa1694D6,Deposit,0x1224,16.534003,0.04,1658223211,ZigZag-USDC-2Mo
6545,0x0D24969D26177f813771ecA05F819fb3e00210F8,Deposit,0x1215,8.37401,0.1,1658211895,ZigZag-USDC-2Mo
6609,0xaAA94eC1d5C58493257FA6811503e5CD5aa02410,Deposit,0x11e0,150.0,0.04,1658194631,ZigZag-USDC-2Mo
6668,0x42931E2De39D301bC200d91Aa163e3cA24d2965c,Deposit,0x11b7,164.63386,0.03,1658024009,ZigZag-USDC-2Mo
6671,0xDE055950CCAaf115C8D76b33e6503ee403875CCB,Deposit,0x11b4,107.021656,0.04,1657998152,ZigZag-USDC-2Mo
6681,0xEFfdc0Cfcf0131c39208c14033142b6c2D1a863F,Deposit,0x11b1,1022.0,0.04,1657984071,ZigZag-USDC-2Mo
6682,0x9420FDfCB670Db7E97d2DA5dd8B8F66B11309aB9,Deposit,0x11b0,100.0,0.03,1657982463,ZigZag-USDC-2Mo
6683,0x9420FDfCB670Db7E97d2DA5dd8B8F66B11309aB9,Deposit,0x11af,10.0,0.14,1657982051,ZigZag-USDC-2Mo
6689,0x751E3c266e997dE0B1f95bD118d562f47fAE2488,Deposit,0x11aa,51.0,0.02,1657971911,ZigZag-USDC-2Mo
6712,0xBeDd3062A3BDE463B22D01Bb985401729D556A8D,Deposit,0x1198,19.938844,0.02,1657944270,ZigZag-USDC-2Mo
6734,0x30f4337aBe6f70890F4AC7FF77016D4b8eDb42A6,Deposit,0x118a,51.0,0.02,1657886818,ZigZag-USDC-2Mo
6784,0xCD5e5725C869a08e1b7a7bABD400B9DC83f987Df,Deposit,0x1161,211.027345,0.03,1657823402,ZigZag-USDC-2Mo
6829,0xF9868b3960348194371B8cA4Fe87Ca7DE95e40b6,Deposit,0x1141,20.0,0.04,1657649124,ZigZag-USDC-2Mo
6835,0xBeAcd1Ef02e1Ca2E6C4D079584956bE54e5B2404,Deposit,0x113d,10.0,0.03,1657554027,ZigZag-USDC-2Mo
6853,0xA848dC8c301485e39ec995024E2a579525Fd1381,Deposit,0x1130,52.0,0.02,1657472753,ZigZag-USDC-2Mo
6880,0x06e4b29a0E8064a236cdE2E388A960ED61480856,Deposit,0x111f,39.949396,0.02,1657368936,ZigZag-USDC-2Mo
6892,0x3Ea2c9BAD429589C94cc4eE3786fB04F0391c3f2,Deposit,0x1116,7.0,0.02,1657330949,ZigZag-USDC-2Mo
6937,0x16133F99F3e9CE5dd713620E4FA12900C79e08f8,Deposit,0x10fb,1280.0,0.04,1657202898,ZigZag-USDC-2Mo
6945,0x499A7FCF0D72D8D16C4DF3df62DfDF07c09F6802,Deposit,0x10f5,600.0,0.04,1657175082,ZigZag-USDC-2Mo
6948,0xaF884fc78e7446e3e11e8E4C7d4e2085B8aAF956,Deposit,0x10f2,9.980291,0.05,1657168996,ZigZag-USDC-2Mo
6956,0xe84452b1c035E95B011F4904079EFB3a4AdEedA9,Deposit,0x10eb,548.184609,0.02,1657106661,ZigZag-USDC-2Mo
6964,0x71886217Ab9b137cD5dcEB35eb54C288e8F52277,Deposit,0x10e7,5.619607,0.02,1657095809,ZigZag-USDC-2Mo
6988,0x49DC985F7F5Be43A5babaAf1EFF6B939469dfC07,Deposit,0x10df,10.0,0.02,1656947438,ZigZag-USDC-2Mo
6992,0x9145e230f2910C8F0FD7B50a174E04DB0b801C86,Deposit,0x10dd,6.594566,0.15,1656942034,ZigZag-USDC-2Mo
7018,0xa3839ca0B010914e222bC2C6780FF47a0925f45A,Deposit,0x10d1,10.871719,0.02,1656836037,ZigZag-USDC-2Mo
7028,0x4e01CEF62A0Bf80cDCb877284acF210ee5589F7D,Deposit,0x10cf,28.096911,0.02,1656794745,ZigZag-USDC-2Mo
7030,0xD925cBBC53f8d70a05eBA2f7Abf4EB35D95f5180,Deposit,0x10cd,200.0,0.1,1656774073,ZigZag-USDC-2Mo
7130,0xd563fa1fc653516F7EC18A7568E9798Dca96B213,Deposit,0x10b7,100.0,0.03,1656526594,ZigZag-USDC-2Mo
7131,0xd563fa1fc653516F7EC18A7568E9798Dca96B213,Deposit,0x10b6,100.0,0.03,1656526552,ZigZag-USDC-2Mo
7159,0x75643Ff855C3B8F9c1f95e8873B974919233577f,Deposit,0x10ac,100.0,0.04,1656379524,ZigZag-USDC-2Mo
7161,0xE5E01Fc519b45c07a1Cc9A19CA5E703D68a4B3cc,Deposit,0x10ab,7.0,0.03,1656349618,ZigZag-USDC-2Mo
7162,0xeF6Ea3561845E7fD2c601fC8Ee6BdD2b11B7B724,Deposit,0x10aa,100.0,0.04,1656345928,ZigZag-USDC-2Mo
7167,0xDC40678C88958a5d42874d5E21f03dEd45518120,Deposit,0x10a7,1500.0,0.04,1656341786,ZigZag-USDC-2Mo
7172,0xE7bf8aB148d00D766cD3Df06BC8C44Bc50CF66eB,Deposit,0x10a5,101.0,0.05,1656336998,ZigZag-USDC-2Mo
7188,0x9F9E4289377f86B7f6B77DEa338d046993Bf8918,Deposit,0x109d,11.0,0.02,1656230274,ZigZag-USDC-2Mo
7195,0xEfdC600044025768319eAB461da2bbe34846B8bd,Deposit,0x109a,50.0,0.02,1656200815,ZigZag-USDC-2Mo
7208,0x217cc2D7c69f4A82c415D14cefd75f7f020412BF,Deposit,0x1092,626.230197,0.04,1656152637,ZigZag-USDC-2Mo
7255,0x8A7f79382aB027320cf62dEC325A36Dc35D69F0e,Deposit,0x1074,10.0,0.04,1656055141,ZigZag-USDC-2Mo
7285,0x5cAc4a6ff0C0c90053F0204e8CAF1b707BC307E6,Deposit,0x1060,114.729849,0.03,1656036423,ZigZag-USDC-2Mo
7286,0x071418b66566E5f9E327052e2d1296C46835ee58,Deposit,0x105f,498.0,0.1,1656022002,ZigZag-USDC-2Mo
7320,0x4254c53Fc3b3b38DF025Ea30BcAE410e11bb95b6,Deposit,0x104b,11.0,0.04,1655995689,ZigZag-USDC-2Mo
7327,0x98E073b579FD483EaC8f10d5bd0B32C8C3BBD7e0,Deposit,0x1049,100.973154,0.02,1655987535,ZigZag-USDC-2Mo
7340,0x9187528091656ad36B8521D0B31b5DD0cC175Cd3,Deposit,0x1045,203.704796,0.04,1655944318,ZigZag-USDC-2Mo
7359,0x880c4F74C3d4C39D75F8e2aD958F40671416bf66,Deposit,0x103f,50.0,0.15,1655920169,ZigZag-USDC-2Mo
7363,0xC06486d3dd5BdB44ceF965E75055daA6465E93e8,Deposit,0x103c,40.0,0.04,1655903936,ZigZag-USDC-2Mo
7366,0x81368B784025F9389B1C95509c3ba3B5880DCcA1,Deposit,0x1039,30.0,0.02,1655903806,ZigZag-USDC-2Mo
7369,0x7a789b0024e92B25c041Ee236fE91796C8445934,Deposit,0x1037,50.0,0.02,1655902872,ZigZag-USDC-2Mo
7386,0x5646889144dbb12fCdfF5d644B5B44e7E5a89ACC,Deposit,0x102e,99.854166,0.04,1655868695,ZigZag-USDC-2Mo
7390,0x9b8EcC555143FC33b9809e7F4DC69179161208aE,Deposit,0x102c,300.0,0.04,1655852274,ZigZag-USDC-2Mo
7391,0x9b8EcC555143FC33b9809e7F4DC69179161208aE,Deposit,0x102b,200.0,0.04,1655852124,ZigZag-USDC-2Mo
7402,0x72D06FCd8D8ea6392273a5dd891D804172D764f0,Deposit,0x1023,50.002905,0.03,1655840568,ZigZag-USDC-2Mo
7404,0x9B62A7eD23E6e2822EE8045694ef0dB9eb099CC7,Deposit,0x1021,50.0,0.02,1655839874,ZigZag-USDC-2Mo
7412,0xc4EAf74d49342900563f715c275DE51fd9a7D2a4,Deposit,0x101c,100.0,0.02,1655826827,ZigZag-USDC-2Mo
7436,0x645d0FD12B0B22cD16758ad571a8b370a2E21E15,Deposit,0x100d,11.0,0.02,1655814472,ZigZag-USDC-2Mo
7711,0x62261fFE617505213c5086f0ED87e561a2bbcF4f,Deposit,0x0f1c,20.66003,0.04,1655780691,ZigZag-USDC-2Mo
7733,0x95045076fC93A14a4E9B576599479cb4f58A1B11,Deposit,0x0f11,99.861914,0.03,1655771471,ZigZag-USDC-2Mo
7768,0xCFfB1956cE2207300438A0d3ed0bB9320EeE7dA1,Deposit,0x0f0d,11.958204,0.02,1655743149,ZigZag-USDC-2Mo
7774,0x7663697900dd93A6D4722bc150d8e3A03C7B4866,Deposit,0x0f0b,50.0,0.03,1655739933,ZigZag-USDC-2Mo
7776,0xa3b2fc7832A5DA6C1Cd4290D4055b00bF99d1C68,Deposit,0x0f09,502.0,0.02,1655737794,ZigZag-USDC-2Mo
7778,0x92045cf13Ecbf9a4001f1a31f9Bb0D36942b6c5a,Deposit,0x0f08,1010.0,0.02,1655737472,ZigZag-USDC-2Mo
7936,0xCB4e5BA532AD8A5fcd74B3b3C13cD202eFd9090b,Deposit,0x0e6e,7.074857,0.04,1655727497,ZigZag-USDC-2Mo
7942,0x4eFFbA37E8C7e34Fc4241995b3380F2B9033C99f,Deposit,0x0e68,10.0,0.04,1655727117,ZigZag-USDC-2Mo
7982,0x862A07AE0f2cc9e8AD72F0a08e06962cFD76e0f0,Deposit,0x0e40,348.732184,0.08,1655725514,ZigZag-USDC-2Mo
8007,0x5B36002E5Ee1103A44246f67b067FD5509b97A9E,Deposit,0x0e27,101.1,0.03,1655724640,ZigZag-USDC-2Mo
8046,0x396d0b1F18425dD8B68deaD6B1CE9b80931Bc3DD,Deposit,0x0e00,139.764956,0.04,1655722814,ZigZag-USDC-2Mo
8047,0x5A2Cf5b6061De4Cd3C5936a781621fA8E4d1fDcF,Deposit,0x0dff,113.186356,0.03,1655720756,ZigZag-USDC-2Mo
8048,0xD3a64F0615E521684D439B061A50860C6689f1cb,Deposit,0x0dfe,44.94179,0.04,1655717382,ZigZag-USDC-2Mo
8089,0xEE16BD78011347eE3437484D20288fc76Ed5992F,Deposit,0x0dd8,763.758137,0.02,1655714308,ZigZag-USDC-2Mo
8174,0xC6C9D802bC16d8746AAfCAc4781F9a8d442D585D,Deposit,0x0d89,113.0,0.05,1655710190,ZigZag-USDC-2Mo
8327,0x939696E968998CF5b74d64CE4aBCC822D8b1B77f,Deposit,0x0cfa,20.0,0.02,1655702428,ZigZag-USDC-2Mo
8328,0xfa2336eCA18b9BC384144Ad7f29E2137EE0564D1,Deposit,0x0cf9,33.33,0.04,1655697819,ZigZag-USDC-2Mo
8330,0x81eE46e6B3dAf5dA90a4b5eE635f610915fFF3E2,Deposit,0x0cf8,200.0,0.04,1655696445,ZigZag-USDC-2Mo
8333,0x04CD9cC35601bb748cBC98B549545F44068cDDeB,Deposit,0x0cf5,10.0,0.02,1655694198,ZigZag-USDC-2Mo
8354,0x3335d50E8cB31b8d9b1cFE86E5cDC23f062dEEA8,Deposit,0x0cf2,11.0,0.02,1655687404,ZigZag-USDC-2Mo
8356,0x60FD08ffac8d18A602bcd4b479E137e802053a18,Deposit,0x0cf0,50.0,0.02,1655676101,ZigZag-USDC-2Mo
8365,0x6a7E5e540EDe147E43E22EA16203348fa3c28203,Deposit,0x0ce8,10.0,0.03,1655668957,ZigZag-USDC-2Mo
8370,0x9a172E90d7c54C63b2093ec5f9E880204E7235bF,Deposit,0x0ce5,50.517384,0.05,1655664774,ZigZag-USDC-2Mo
8372,0x18AF5CB5F58E985df768C9C258C31CCb7Bfa7Ee6,Deposit,0x0ce3,25.383093,0.03,1655661520,ZigZag-USDC-2Mo
8375,0x52d0Fc347560cC997f87984200F4a9344eCDC597,Deposit,0x0ce2,71.026164,0.15,1655660964,ZigZag-USDC-2Mo
8377,0xE199ea2CdCcDD08d793c2d25AE5b974cb38fCA72,Deposit,0x0ce1,233.0,0.04,1655660016,ZigZag-USDC-2Mo
8378,0xE199ea2CdCcDD08d793c2d25AE5b974cb38fCA72,Deposit,0x0ce0,233.0,0.04,1655660002,ZigZag-USDC-2Mo
8379,0x4FD987D42B999DFBf9FE69bc1a8a133a469747ef,Deposit,0x0cdf,103.0,0.04,1655659050,ZigZag-USDC-2Mo
8381,0x35524A1a02D6C89C8FceAd21644cB61b032BD3DE,Deposit,0x0cdd,50.0,0.03,1655656938,ZigZag-USDC-2Mo
8382,0x694dA39965A6a817cE47B7D3EFA622B992b382f6,Deposit,0x0cdc,105.0,0.04,1655655942,ZigZag-USDC-2Mo
8385,0x42492200015c883f24cF5e631208D1081d128666,Deposit,0x0cd9,105.0,0.04,1655654205,ZigZag-USDC-2Mo
8387,0x0f8acA6bb8D86BBA87892EfAb1E19491c97387B7,Deposit,0x0cd7,101.0,0.02,1655651573,ZigZag-USDC-2Mo
8388,0x93e02D5642a4ab41445C12f3005E340Eedb5FF18,Deposit,0x0cd6,700.0,0.07,1655651077,ZigZag-USDC-2Mo
8389,0x6a61857928149cb7cd2ad29251902787BCf9C3b0,Deposit,0x0cd5,101.0,0.02,1655651023,ZigZag-USDC-2Mo
8391,0x3c6210DEbD76F86e78bB9E08Bc4BA3ddC89aFC06,Deposit,0x0cd4,31.869212,0.04,1655650317,ZigZag-USDC-2Mo
8392,0xd134dF18dAeF6E38f27226859f18D6dde849e482,Deposit,0x0cd3,31.918789,0.03,1655650303,ZigZag-USDC-2Mo
8393,0x613242554289c192E7Da173e9f1dFAA2597bbfa7,Deposit,0x0cd2,31.91916,0.04,1655650301,ZigZag-USDC-2Mo
8394,0x5D2Cc027FeB0AfDC13d475E421b82996B9eC147c,Deposit,0x0cd1,31.862113,0.04,1655650299,ZigZag-USDC-2Mo
8395,0x068e05D0e06f13aF31f2Ce430F64DaC3e862a7b0,Deposit,0x0cd0,31.867674,0.04,1655650279,ZigZag-USDC-2Mo
8396,0x159dA94ab73CE4087a15B453738cc17291132Ae8,Deposit,0x0ccf,68.617664,0.03,1655650277,ZigZag-USDC-2Mo
8397,0x8666F8700e8565d49127462bC8B1F3CF668510aE,Deposit,0x0cce,31.866343,0.04,1655650275,ZigZag-USDC-2Mo
8398,0x0A9DAfaED64F012cE737c5B807c653293397b117,Deposit,0x0ccd,10.229414,0.02,1655649971,ZigZag-USDC-2Mo
8430,0x25DE46f8f23a29c54E9556053564a254084155FE,Deposit,0x0caf,30.0,0.04,1655646276,ZigZag-USDC-2Mo
8509,0xD5F6812971692117f581796147D2D3a2A579737C,Deposit,0x0c62,1002.49,0.1,1655641944,ZigZag-USDC-2Mo
8510,0x22F6167a22C1765E2E9d124B61d6D723053a7ff1,Deposit,0x0c61,102.0,0.03,1655639996,ZigZag-USDC-2Mo
8512,0x8e2F7D5aAAE5ABbD5052aCb74019b9b11cb74349,Deposit,0x0c60,500.0,0.07,1655636014,ZigZag-USDC-2Mo
8513,0x0678e836C26AbcFcd2b7e49559aA1a8B0f3ad36A,Deposit,0x0c5f,50.0,0.04,1655635984,ZigZag-USDC-2Mo
8517,0x47b9B35Dd63fd4de4A08e5941AFb7bed39ad7973,Deposit,0x0c5c,37.055629,0.04,1655634370,ZigZag-USDC-2Mo
8518,0x1ec605CE9bFAE4B8339169C59f0F821793F3A7E0,Deposit,0x0c5b,10.0,0.02,1655634302,ZigZag-USDC-2Mo
8519,0xf286E07ED6889658A3285C05C4f736963cF41456,Deposit,0x0c5a,1000.0,0.04,1655634278,ZigZag-USDC-2Mo
8521,0x848ac158D4aF8A753227AD4e955a6eA3b0CbF480,Deposit,0x0c58,1009.014152,0.04,1655632120,ZigZag-USDC-2Mo
8523,0x2b28c08C79b86f1bB874476F5Ac5E4e131D05be2,Deposit,0x0c57,20.0,0.03,1655630710,ZigZag-USDC-2Mo
8525,0xE2C2bbAc29a8991C21D50cFB76d56Ef455D85157,Deposit,0x0c55,125.0,0.02,1655630464,ZigZag-USDC-2Mo
8527,0x79438224Bc21b0E6B45ECF9F8caADfBdB874DedD,Deposit,0x0c53,556.061932,0.02,1655630146,ZigZag-USDC-2Mo
8528,0xcfe856e0df0f3950FB118A5Ad22B4021aaa60e9f,Deposit,0x0c52,150.0,0.02,1655629860,ZigZag-USDC-2Mo
8531,0xd30715949029B4cB5b4db073fc10814818A60e8a,Deposit,0x0c4f,200.0,0.02,1655629634,ZigZag-USDC-2Mo
8538,0xb8aC6ef01a6191C8689AD756B4a41dcaD7021390,Deposit,0x0c49,40.5,0.04,1655624408,ZigZag-USDC-2Mo
8542,0x136Cb70f6c234C5bEa1B1AF5faa47011de7A45b7,Deposit,0x0c46,998.341039,0.04,1655613874,ZigZag-USDC-2Mo
8545,0x027cedb5d69aFdD68Ce27Cf58DD6d05A72eDc4F6,Deposit,0x0c44,118.545874,0.03,1655592759,ZigZag-USDC-2Mo
8546,0x53A0982C2636C68776dB0cA365A1f193Db2f8934,Deposit,0x0c43,9.360243,0.04,1655589359,ZigZag-USDC-2Mo
8549,0x566C9eF8eA3C61D178E36d3CBe2a39Eb67dC04e6,Deposit,0x0c40,20.0,0.02,1655586103,ZigZag-USDC-2Mo
8551,0x851852620AC52031C3874C3AC254B837C9CA34C2,Deposit,0x0c3f,300.0,0.02,1655585337,ZigZag-USDC-2Mo
8555,0x72e8b27A710120CC6E087eB8e883B590B12775A6,Deposit,0x0c3e,100.0,0.02,1655581879,ZigZag-USDC-2Mo
8558,0x18042a7e0Ac1556A873A14504f2494916De88CF3,Deposit,0x0c3b,8.000002,0.04,1655578754,ZigZag-USDC-2Mo
8559,0x444a1152Dc0CCD1527a1D74168a07a7254B7579f,Deposit,0x0c3a,50.0,0.02,1655578356,ZigZag-USDC-2Mo
8562,0xBb24D282b6D733B9B575fbECF42c730333869ccD,Deposit,0x0c37,14.330489,0.02,1655576990,ZigZag-USDC-2Mo
8563,0x8C5a61EC32141fcE5230c37FA0300623ED263537,Deposit,0x0c36,101.0,0.02,1655576740,ZigZag-USDC-2Mo
8568,0xDd0e65626dc7b8865D4b1627b010a2156E321dF2,Deposit,0x0c35,10.0,0.04,1655573973,ZigZag-USDC-2Mo
8569,0x7d08cb9e330Eaeb7B7495166ad625478cfE89bea,Deposit,0x0c34,10.0,0.04,1655573927,ZigZag-USDC-2Mo
8570,0x64FF176e6ADEc264024DFF0B7bf99b4856b80812,Deposit,0x0c33,5.990837,0.02,1655573713,ZigZag-USDC-2Mo
8574,0x187b5B402bd21daC018F6B8c24998f1Cc75F31c8,Deposit,0x0c2f,6.774421,0.03,1655571913,ZigZag-USDC-2Mo
8578,0xf286E07ED6889658A3285C05C4f736963cF41456,Deposit,0x0c2c,800.0,0.03,1655564482,ZigZag-USDC-2Mo
8579,0x8aA60881Dde54833fd2e2186EE7a9661440c16A1,Deposit,0x0c2b,1100.0,0.04,1655563692,ZigZag-USDC-2Mo
8580,0x7D20f224C7a493F3E9B62c2A3BC32fBB17d47677,Deposit,0x0c2a,10.0,0.04,1655563016,ZigZag-USDC-2Mo
8583,0xA469dc3B3F482514fB8086190253662dc99d2487,Deposit,0x0c27,1005.0,0.03,1655560007,ZigZag-USDC-2Mo
8588,0x4EfE05AF24c5632346766e7f76564187120A5fE0,Deposit,0x0c25,9.0,0.02,1655556195,ZigZag-USDC-2Mo
8589,0x1A518A3E674A76324058822CA5D8688cFfC5033b,Deposit,0x0c24,1500.0,0.04,1655555795,ZigZag-USDC-2Mo
8590,0xfE73c88b82E4814175E29BCe6Acb596d86Ac730E,Deposit,0x0c23,109.827683,0.02,1655554917,ZigZag-USDC-2Mo
8591,0xA4031EE06bcCe066f3aA708C6151Fedd5c779AeC,Deposit,0x0c22,100.0,0.04,1655553829,ZigZag-USDC-2Mo
8594,0x61f8A9DE0aEf76158a5b3b6E4f2f96287777A71b,Deposit,0x0c1f,145.751862,0.02,1655551083,ZigZag-USDC-2Mo
8604,0xfFFA889f71003F256F0E14B48e54FA2dAd1F2ff0,Deposit,0x0c1b,49.872576,0.1,1655547799,ZigZag-USDC-2Mo
8627,0xfc4A9198517c9726CC0154E29Fb77c681d804337,Deposit,0x0c0e,390.0,0.04,1655538869,ZigZag-USDC-2Mo
8632,0x5bE657Ea8afD72A2769B4621421ac52e946FCdf3,Deposit,0x0c09,12.358115,0.03,1655538655,ZigZag-USDC-2Mo
8701,0xb640dE061cB66C5BC99B51aCb027DF4FbAa8ea38,Deposit,0x0bc6,774.272558,0.04,1655531811,ZigZag-USDC-2Mo
8703,0x6A1588c07DA2A6ddb54c1E5A1B4e9a89BCbc30f9,Deposit,0x0bc5,8.861128,0.04,1655531555,ZigZag-USDC-2Mo
8704,0x3C6a22e43FC6CD33DCdA8af3bB9926C71e24b44B,Deposit,0x0bc4,1008.96117,0.04,1655530342,ZigZag-USDC-2Mo
8707,0x21a790B9B3625Eb0fEdDDe50ae445eA7ABB85646,Deposit,0x0bc2,411.757204,0.04,1655526375,ZigZag-USDC-2Mo
8708,0xe8F72382109Af3Ef787CB9Ea983Ce33C741B3db4,Deposit,0x0bc1,100.0,0.02,1655525133,ZigZag-USDC-2Mo
8709,0xCF6BA6727FC1E348A9ad36bb67D017612cD44008,Deposit,0x0bc0,101.0,0.03,1655524837,ZigZag-USDC-2Mo
8717,0xbeb910Ae193Dc54411747aC236E67D221fF3F1D7,Deposit,0x0bb8,219.443933,0.05,1655517566,ZigZag-USDC-2Mo
8732,0x5Ad75f69f594c541446b20713023baEb300c8a50,Deposit,0x0ba9,9.5199,0.04,1655503900,ZigZag-USDC-2Mo
8733,0x5F2D0A415AED911526191483eA36c379fb89BBed,Deposit,0x0ba8,217.711255,0.1,1655502540,ZigZag-USDC-2Mo
8734,0x824877Ea01fbc2dF1DD89c5492FA724aE3A8e8AE,Deposit,0x0ba7,10.170891,0.04,1655501562,ZigZag-USDC-2Mo
8735,0x7D3b6F0fae542B06a071C8d7ad7B06AB8ad7F16a,Deposit,0x0ba6,111.986318,0.03,1655500738,ZigZag-USDC-2Mo
8741,0x024813B4972428003C725EA756348Dcd79B826e6,Deposit,0x0ba2,700.0,0.04,1655494902,ZigZag-USDC-2Mo
8745,0x024813B4972428003C725EA756348Dcd79B826e6,Deposit,0x0b9f,700.0,0.04,1655494170,ZigZag-USDC-2Mo
8746,0xbD645026C9F95Dc7934c3dBeD1aA4Ce24d468D58,Deposit,0x0b9e,64.167981,0.03,1655488792,ZigZag-USDC-2Mo
8750,0xa087900621E2b6cd659a7c26c695e60e69cDDE75,Deposit,0x0b9b,298.255619,0.04,1655481288,ZigZag-USDC-2Mo
8752,0x81B305DA6abe8aBF8850A3F0Eb4b9782290D816d,Deposit,0x0b9a,256.125456,0.03,1655477628,ZigZag-USDC-2Mo
8755,0xD5d74BffEC4b1C945094383844Aea8Bd93073c4D,Deposit,0x0b97,134.57186,0.03,1655474894,ZigZag-USDC-2Mo
8758,0xd5735ca19C7653aB972c8C3b601cBC8C127Adbf7,Deposit,0x0b94,46.656479,0.04,1655472140,ZigZag-USDC-2Mo
8759,0x43bE72dba835b12E177eE815F406aB4F05117f71,Deposit,0x0b93,10.0,0.04,1655471880,ZigZag-USDC-2Mo
8764,0x31B498a228dE7089517f3510AC1a17E31BA4063f,Deposit,0x0b8e,510.0,0.04,1655469398,ZigZag-USDC-2Mo
8765,0xD508C555c8349ae273C1DA1FAD738e9b66950d4B,Deposit,0x0b8d,11.0,0.03,1655467423,ZigZag-USDC-2Mo
